,Unnamed: 0,Unnamed: 0.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,player_id,context,prev,prev_player,prev_opp,y,prev_p,prev_o,prev_p2,prev_o2
470,470,470,30,s1m5usuario14,C,s1m5usuario9,C,3,-9247.90000916,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
486,486,486,31,s1m5usuario14,C,s1m5usuario9,C,3,-9256.79993629,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
502,502,502,32,s1m5usuario14,C,s1m5usuario9,D,0,-4153.50008011,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
518,518,518,33,s1m5usuario14,D,s1m5usuario9,C,4,-4142.8000927,,user,fix,s1m5,13,CDD,CD,C,D,0,0,1,C,C
534,534,534,34,s1m5usuario14,D,s1m5usuario9,C,4,-15405.900001499998,,user,fix,s1m5,13,DCD,DC,D,C,0,1,0,C,D
550,550,550,35,s1m5usuario14,D,s1m5usuario9,C,4,-8249.59993362,,user,fix,s1m5,13,DCD,DC,D,C,0,1,0,D,C
566,566,566,36,s1m5usuario14,D,s1m5usuario9,D,1,-10289.4999981,,user,fix,s1m5,13,DCD,DC,D,C,0,1,0,D,C
582,582,582,37,s1m5usuario14,D,s1m5usuario9,D,1,-4128.40008736,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,C
598,598,598,38,s1m5usuario14,D,s1m5usuario9,D,1,-8234.80010033,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
614,614,614,39,s1m5usuario14,D,s1m5usuario9,D,1,-6181.90002441,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
630,630,630,40,s1m5usuario14,D,s1m5usuario9,D,1,-12370.1999187,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
646,646,646,41,s1m5usuario14,C,s1m5usuario9,C,3,-4160.79998016,,user,fix,s1m5,13,DDC,DD,D,D,1,0,0,D,D
662,662,662,42,s1m5usuario14,C,s1m5usuario9,C,3,-5131.99996948,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,D,D
678,678,678,43,s1m5usuario14,C,s1m5usuario9,C,3,-6176.499843600001,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
694,694,694,44,s1m5usuario14,C,s1m5usuario9,C,3,-5167.99998283,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
710,710,710,45,s1m5usuario14,C,s1m5usuario9,C,3,-4135.40005684,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
726,726,726,46,s1m5usuario14,C,s1m5usuario9,C,3,-5160.09998322,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
742,742,742,47,s1m5usuario14,C,s1m5usuario9,D,0,-4145.69997787,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
758,758,758,48,s1m5usuario14,D,s1m5usuario9,D,1,-4144.00005341,,user,fix,s1m5,13,CDD,CD,C,D,0,0,1,C,C
774,774,774,49,s1m5usuario14,D,s1m5usuario9,D,1,-9257.89999962,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,C,D
790,790,790,50,s1m5usuario14,D,s1m5usuario9,D,1,-25644.70005040001,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
806,806,806,51,s1m5usuario14,D,s1m5usuario9,D,1,-10290.199995,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
822,822,822,52,s1m5usuario14,D,s1m5usuario9,C,4,-9225.90017319,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
838,838,838,53,s1m5usuario14,C,s1m5usuario9,C,3,-4127.59995461,,user,fix,s1m5,13,DCC,DC,D,C,1,1,0,D,D
854,854,854,54,s1m5usuario14,C,s1m5usuario9,C,3,-7174.99995232,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,D,C
870,870,870,55,s1m5usuario14,C,s1m5usuario9,C,3,-7213.90008926,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
886,886,886,56,s1m5usuario14,C,s1m5usuario9,C,3,-8242.50006676,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
902,902,902,57,s1m5usuario14,C,s1m5usuario9,C,3,-2089.20001984,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
918,918,918,58,s1m5usuario14,C,s1m5usuario9,C,3,-7212.10002899,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
934,934,934,59,s1m5usuario14,C,s1m5usuario9,C,3,-9271.30007744,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
950,950,950,60,s1m5usuario14,C,s1m5usuario9,C,3,-10274.800062200002,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
966,966,966,61,s1m5usuario14,C,s1m5usuario9,C,3,-10273.4999657,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
982,982,982,62,s1m5usuario14,C,s1m5usuario9,C,3,-4137.19987869,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
998,998,998,63,s1m5usuario14,C,s1m5usuario9,C,3,-17460.399866099997,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1014,1014,1014,64,s1m5usuario14,C,s1m5usuario9,C,3,-14364.200115200001,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1030,1030,1030,65,s1m5usuario14,C,s1m5usuario9,D,0,-4141.299963,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1046,1046,1046,66,s1m5usuario14,D,s1m5usuario9,D,1,-11315.9000874,,user,fix,s1m5,13,CDD,CD,C,D,0,0,1,C,C
1062,1062,1062,67,s1m5usuario14,D,s1m5usuario9,D,1,-6198.2998848000025,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,C,D
1078,1078,1078,68,s1m5usuario14,D,s1m5usuario9,D,1,-12345.9999561,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1094,1094,1094,69,s1m5usuario14,D,s1m5usuario9,D,1,-3121.20008469,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1110,1110,1110,70,s1m5usuario14,D,s1m5usuario9,D,1,-6175.89998245,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1126,1126,1126,71,s1m5usuario14,D,s1m5usuario9,D,1,-3116.29986763,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1142,1142,1142,72,s1m5usuario14,D,s1m5usuario9,D,1,-7211.69996262,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1158,1158,1158,73,s1m5usuario14,D,s1m5usuario9,D,1,-7204.59985733,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1174,1174,1174,74,s1m5usuario14,D,s1m5usuario9,C,4,-7491.19997025,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1190,1190,1190,75,s1m5usuario14,D,s1m5usuario9,C,4,-5148.79989624,,user,fix,s1m5,13,DCD,DC,D,C,0,1,0,D,D
1206,1206,1206,76,s1m5usuario14,D,s1m5usuario9,C,4,-3095.49999237,,user,fix,s1m5,13,DCD,DC,D,C,0,1,0,D,C
1222,1222,1222,77,s1m5usuario14,C,s1m5usuario9,C,3,-3095.90005875,,user,fix,s1m5,13,DCC,DC,D,C,1,1,0,D,C
1238,1238,1238,78,s1m5usuario14,C,s1m5usuario9,C,3,-2064.90015984,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,D,C
1254,1254,1254,79,s1m5usuario14,C,s1m5usuario9,C,3,-3094.79999542,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1270,1270,1270,80,s1m5usuario14,C,s1m5usuario9,C,3,-5163.80000114,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1286,1286,1286,81,s1m5usuario14,C,s1m5usuario9,C,3,-2096.30012512,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1302,1302,1302,82,s1m5usuario14,C,s1m5usuario9,C,3,-8241.10007286,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1318,1318,1318,83,s1m5usuario14,C,s1m5usuario9,C,3,-2087.50009537,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1334,1334,1334,84,s1m5usuario14,C,s1m5usuario9,C,3,-3113.70015144,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1350,1350,1350,85,s1m5usuario14,C,s1m5usuario9,C,3,-3081.50005341,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1366,1366,1366,86,s1m5usuario14,C,s1m5usuario9,C,3,-17429.6000004,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1382,1382,1382,87,s1m5usuario14,C,s1m5usuario9,C,3,-9255.80000877,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1398,1398,1398,88,s1m5usuario14,C,s1m5usuario9,C,3,-19494.699955,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1414,1414,1414,89,s1m5usuario14,C,s1m5usuario9,C,3,-2072.99995422,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1430,1430,1430,90,s1m5usuario14,C,s1m5usuario9,C,3,-1060.10007858,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1446,1446,1446,91,s1m5usuario14,C,s1m5usuario9,C,3,-6197.99995422,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1462,1462,1462,92,s1m5usuario14,C,s1m5usuario9,C,3,-9262.89987564,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1478,1478,1478,93,s1m5usuario14,C,s1m5usuario9,D,0,-14395.4000473,,user,fix,s1m5,13,CCC,CC,C,C,1,1,1,C,C
1494,1494,1494,94,s1m5usuario14,D,s1m5usuario9,D,1,-4134.69982147,,user,fix,s1m5,13,CDD,CD,C,D,0,0,1,C,C
1510,1510,1510,95,s1m5usuario14,D,s1m5usuario9,D,1,-6159.39998627,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,C,D
1526,1526,1526,96,s1m5usuario14,D,s1m5usuario9,D,1,-5170.49980164,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1542,1542,1542,97,s1m5usuario14,D,s1m5usuario9,D,1,-10283.1001282,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1558,1558,1558,98,s1m5usuario14,D,s1m5usuario9,D,1,-9256.10017776,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1574,1574,1574,99,s1m5usuario14,D,s1m5usuario9,D,1,-12310.8999729,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
1590,1590,1590,100,s1m5usuario14,D,s1m5usuario9,D,1,897.900104523,,user,fix,s1m5,13,DDD,DD,D,D,0,0,0,D,D
12,12,12,1,s1m5usuario15,C,s1m5usuario8,C,3,-34892.6000595,,user,fix,s1m5,14,--,--,,,1,0,0,-1,-1
28,28,28,2,s1m5usuario15,C,s1m5usuario8,D,0,-17459.800005,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,-1,-1
44,44,44,3,s1m5usuario15,C,s1m5usuario8,D,0,-8230.90004921,,user,fix,s1m5,14,CDC,CD,C,D,1,0,1,C,C
60,60,60,4,s1m5usuario15,D,s1m5usuario8,D,1,-22.9001045227,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,D
76,76,76,5,s1m5usuario15,D,s1m5usuario8,D,1,-13368.0999279,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
92,92,92,6,s1m5usuario15,C,s1m5usuario8,D,0,-1071.30002975,,user,fix,s1m5,14,DDC,DD,D,D,1,0,0,D,D
108,108,108,7,s1m5usuario15,D,s1m5usuario8,C,4,-23632.600069,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,D,D
124,124,124,8,s1m5usuario15,C,s1m5usuario8,D,0,-23580.30009270001,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,C,D
140,140,140,9,s1m5usuario15,D,s1m5usuario8,D,1,-26691.599845900004,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,D,C
156,156,156,10,s1m5usuario15,D,s1m5usuario8,D,1,-19518.900156,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
172,172,172,11,s1m5usuario15,D,s1m5usuario8,D,1,-17447.200059900002,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
188,188,188,12,s1m5usuario15,D,s1m5usuario8,D,1,-23594.9997902,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
204,204,204,13,s1m5usuario15,D,s1m5usuario8,D,1,-22570.9998608,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
220,220,220,14,s1m5usuario15,D,s1m5usuario8,C,4,-11314.8999214,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
236,236,236,15,s1m5usuario15,C,s1m5usuario8,C,3,-5167.2000885,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
252,252,252,16,s1m5usuario15,C,s1m5usuario8,C,3,-8235.39996147,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,D,C
268,268,268,17,s1m5usuario15,C,s1m5usuario8,D,0,-24631.6001415,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
284,284,284,18,s1m5usuario15,D,s1m5usuario8,D,1,-5165.29989243,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
300,300,300,19,s1m5usuario15,D,s1m5usuario8,D,1,-8244.89998817,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
316,316,316,20,s1m5usuario15,D,s1m5usuario8,D,1,-14381.800174700002,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
332,332,332,21,s1m5usuario15,D,s1m5usuario8,D,1,-26662.299871400002,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
348,348,348,22,s1m5usuario15,D,s1m5usuario8,C,4,-10282.5000286,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
364,364,364,23,s1m5usuario15,C,s1m5usuario8,D,0,-7213.09995651,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
380,380,380,24,s1m5usuario15,D,s1m5usuario8,D,1,-8243.80016327,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,D,C
396,396,396,25,s1m5usuario15,D,s1m5usuario8,D,1,-10265.100002299998,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
412,412,412,26,s1m5usuario15,D,s1m5usuario8,D,1,-9261.80005074,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
428,428,428,27,s1m5usuario15,D,s1m5usuario8,D,1,-7199.900150300001,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
444,444,444,28,s1m5usuario15,D,s1m5usuario8,C,4,-11298.500061,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
460,460,460,29,s1m5usuario15,C,s1m5usuario8,C,3,-9250.29993057,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
476,476,476,30,s1m5usuario15,C,s1m5usuario8,C,3,-7210.99996567,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,D,C
492,492,492,31,s1m5usuario15,C,s1m5usuario8,C,3,-10277.7998447,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
508,508,508,32,s1m5usuario15,C,s1m5usuario8,C,3,-4131.09993935,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
524,524,524,33,s1m5usuario15,C,s1m5usuario8,D,0,-5172.499895100002,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
540,540,540,34,s1m5usuario15,D,s1m5usuario8,D,1,-16425.1999855,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
556,556,556,35,s1m5usuario15,D,s1m5usuario8,D,1,-8242.20013618,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
572,572,572,36,s1m5usuario15,D,s1m5usuario8,D,1,-9263.20004463,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
588,588,588,37,s1m5usuario15,D,s1m5usuario8,D,1,-5158.29992294,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
604,604,604,38,s1m5usuario15,D,s1m5usuario8,D,1,-6190.59991837,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
620,620,620,39,s1m5usuario15,C,s1m5usuario8,D,0,-26.100158691399997,,user,fix,s1m5,14,DDC,DD,D,D,1,0,0,D,D
636,636,636,40,s1m5usuario15,C,s1m5usuario8,C,3,-11283.9999199,,user,fix,s1m5,14,CDC,CD,C,D,1,0,1,D,D
652,652,652,41,s1m5usuario15,C,s1m5usuario8,C,3,-4134.29999352,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,D
668,668,668,42,s1m5usuario15,C,s1m5usuario8,C,3,-5157.00006485,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
684,684,684,43,s1m5usuario15,C,s1m5usuario8,C,3,-5181.59985542,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
700,700,700,44,s1m5usuario15,C,s1m5usuario8,C,3,-5158.90002251,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
716,716,716,45,s1m5usuario15,C,s1m5usuario8,C,3,-4157.99999237,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
732,732,732,46,s1m5usuario15,C,s1m5usuario8,C,3,-4122.0998764,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
748,748,748,47,s1m5usuario15,C,s1m5usuario8,C,3,-4131.00004196,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
764,764,764,48,s1m5usuario15,C,s1m5usuario8,C,3,-10250.8001328,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
780,780,780,49,s1m5usuario15,C,s1m5usuario8,D,0,-9266.60013199,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
796,796,796,50,s1m5usuario15,D,s1m5usuario8,D,1,-23.900032043499998,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
812,812,812,51,s1m5usuario15,D,s1m5usuario8,D,1,-8247.40004539,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
828,828,828,52,s1m5usuario15,D,s1m5usuario8,C,4,-6169.19994354,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
844,844,844,53,s1m5usuario15,C,s1m5usuario8,C,3,-4175.60005188,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
860,860,860,54,s1m5usuario15,C,s1m5usuario8,C,3,-6182.70015717,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,D,C
876,876,876,55,s1m5usuario15,C,s1m5usuario8,C,3,-23.4999656677,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
892,892,892,56,s1m5usuario15,C,s1m5usuario8,C,3,-7225.90017319,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
908,908,908,57,s1m5usuario15,C,s1m5usuario8,D,0,-1042.70005226,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
924,924,924,58,s1m5usuario15,D,s1m5usuario8,D,1,-6192.60001183,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
940,940,940,59,s1m5usuario15,D,s1m5usuario8,D,1,-9277.89998055,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
956,956,956,60,s1m5usuario15,D,s1m5usuario8,D,1,-10287.699937799998,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
972,972,972,61,s1m5usuario15,D,s1m5usuario8,D,1,-9260.49995422,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
988,988,988,62,s1m5usuario15,D,s1m5usuario8,D,1,-3112.90001869,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1004,1004,1004,63,s1m5usuario15,D,s1m5usuario8,D,1,-16439.5000935,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1020,1020,1020,64,s1m5usuario15,D,s1m5usuario8,C,4,-12329.4000626,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1036,1036,1036,65,s1m5usuario15,C,s1m5usuario8,D,0,-3117.49982834,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
1052,1052,1052,66,s1m5usuario15,D,s1m5usuario8,D,1,-12358.500003799998,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,D,C
1068,1068,1068,67,s1m5usuario15,D,s1m5usuario8,D,1,-4146.19994164,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
1084,1084,1084,68,s1m5usuario15,C,s1m5usuario8,C,3,-7225.30007362,,user,fix,s1m5,14,DDC,DD,D,D,1,0,0,D,D
1100,1100,1100,69,s1m5usuario15,C,s1m5usuario8,C,3,-3128.00002098,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,D,D
1116,1116,1116,70,s1m5usuario15,C,s1m5usuario8,C,3,-5160.39991379,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1132,1132,1132,71,s1m5usuario15,C,s1m5usuario8,C,3,-3121.09994888,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1148,1148,1148,72,s1m5usuario15,C,s1m5usuario8,C,3,-5175.99987984,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1164,1164,1164,73,s1m5usuario15,C,s1m5usuario8,C,3,-7218.99986267,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1180,1180,1180,74,s1m5usuario15,C,s1m5usuario8,D,0,-7375.49996376,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1196,1196,1196,75,s1m5usuario15,D,s1m5usuario8,D,1,-4113.89994621,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
1212,1212,1212,76,s1m5usuario15,D,s1m5usuario8,D,1,-3101.20010376,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
1228,1228,1228,77,s1m5usuario15,D,s1m5usuario8,D,1,-5128.9999485,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1244,1244,1244,78,s1m5usuario15,D,s1m5usuario8,C,4,-20.9000110626,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1260,1260,1260,79,s1m5usuario15,D,s1m5usuario8,C,4,-22.500038146999998,,user,fix,s1m5,14,DCD,DC,D,C,0,1,0,D,D
1276,1276,1276,80,s1m5usuario15,C,s1m5usuario8,D,0,-23.900032043499998,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,C
1292,1292,1292,81,s1m5usuario15,C,s1m5usuario8,D,0,-1074.89991188,,user,fix,s1m5,14,CDC,CD,C,D,1,0,1,D,C
1308,1308,1308,82,s1m5usuario15,D,s1m5usuario8,D,1,-20.699977874800002,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,D
1324,1324,1324,83,s1m5usuario15,D,s1m5usuario8,D,1,-1064.9998188,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
1340,1340,1340,84,s1m5usuario15,D,s1m5usuario8,D,1,-3117.59996414,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1356,1356,1356,85,s1m5usuario15,D,s1m5usuario8,C,4,-3102.90002823,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1372,1372,1372,86,s1m5usuario15,C,s1m5usuario8,C,3,-15386.699914899995,,user,fix,s1m5,14,DCC,DC,D,C,1,1,0,D,D
1388,1388,1388,87,s1m5usuario15,C,s1m5usuario8,C,3,-8225.10004044,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,D,C
1404,1404,1404,88,s1m5usuario15,C,s1m5usuario8,C,3,-16401.7000198,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1420,1420,1420,89,s1m5usuario15,C,s1m5usuario8,C,3,-1065.70005417,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1436,1436,1436,90,s1m5usuario15,C,s1m5usuario8,D,0,-1059.99994278,,user,fix,s1m5,14,CCC,CC,C,C,1,1,1,C,C
1452,1452,1452,91,s1m5usuario15,D,s1m5usuario8,D,1,-5163.59996796,,user,fix,s1m5,14,CDD,CD,C,D,0,0,1,C,C
1468,1468,1468,92,s1m5usuario15,D,s1m5usuario8,D,1,-8231.19997978,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,C,D
1484,1484,1484,93,s1m5usuario15,D,s1m5usuario8,D,1,-14392.599821099999,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1500,1500,1500,94,s1m5usuario15,D,s1m5usuario8,D,1,-3103.50012779,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1516,1516,1516,95,s1m5usuario15,D,s1m5usuario8,D,1,-4135.40005684,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1532,1532,1532,96,s1m5usuario15,D,s1m5usuario8,D,1,-2090.50011635,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1548,1548,1548,97,s1m5usuario15,D,s1m5usuario8,D,1,-9281.80003166,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1564,1564,1564,98,s1m5usuario15,D,s1m5usuario8,D,1,-9279.20007706,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1580,1580,1580,99,s1m5usuario15,D,s1m5usuario8,D,1,-11304.8000336,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
1596,1596,1596,100,s1m5usuario15,D,s1m5usuario8,D,1,1211.19999886,,user,fix,s1m5,14,DDD,DD,D,D,0,0,0,D,D
10,10,10,1,s1m5usuario16,C,s1m5usuario11,D,0,-45161.800146099995,,user,fix,s1m5,15,--,--,,,1,0,0,-1,-1
26,26,26,2,s1m5usuario16,C,s1m5usuario11,D,0,-10294.6000099,,user,fix,s1m5,15,CDC,CD,C,D,1,0,1,-1,-1
42,42,42,3,s1m5usuario16,C,s1m5usuario11,C,3,-13389.100074799999,,user,fix,s1m5,15,CDC,CD,C,D,1,0,1,C,D
58,58,58,4,s1m5usuario16,C,s1m5usuario11,C,3,-25688.1000996,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,D
74,74,74,5,s1m5usuario16,C,s1m5usuario11,C,3,-22598.700046500002,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
90,90,90,6,s1m5usuario16,C,s1m5usuario11,C,3,-25649.0998268,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
106,106,106,7,s1m5usuario16,C,s1m5usuario11,D,0,-24653.1000137,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
122,122,122,8,s1m5usuario16,C,s1m5usuario11,D,0,-23601.000070599996,,user,fix,s1m5,15,CDC,CD,C,D,1,0,1,C,C
138,138,138,9,s1m5usuario16,C,s1m5usuario11,C,3,-27720.6001282,,user,fix,s1m5,15,CDC,CD,C,D,1,0,1,C,D
154,154,154,10,s1m5usuario16,C,s1m5usuario11,C,3,-19500.9000301,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,D
170,170,170,11,s1m5usuario16,C,s1m5usuario11,C,3,-18519.0000534,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
186,186,186,12,s1m5usuario16,C,s1m5usuario11,C,3,-24635.1001263,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
202,202,202,13,s1m5usuario16,C,s1m5usuario11,D,0,-22605.9999466,,user,fix,s1m5,15,CCC,CC,C,C,1,1,1,C,C
